ReadName	ReadLength	EReversevalue	AlignmentLength	Begin	End	Strand	Identity	ReferenceSequenceName	Begin	End
M00618_17_000000000NegativeA31W7_1_2105_19188_28121	188nt	1.0eNegative25	73	73	1	Negative	93.15	contig_Exi	39551	39623
M00618_17_000000000NegativeA31W7_1_2105_19188_28121	188nt	1.8eNegative16	69	73	5	Negative	86.96	contig_Exi	1482155	1482223
M00618_17_000000000NegativeA31W7_1_2106_22970_6713	110nt	3.1eNegative35	110	110	1	Negative	89.09	contig_Exi	4336	4445
M00618_17_000000000NegativeA31W7_1_2106_7241_8995	250nt	2.4eNegative16	75	87	161	Positive	85.33	contig_Exi	2691667	2691741
M00618_17_000000000NegativeA31W7_1_2106_15225_11200	131nt	2.4eNegative14	131	131	1	Negative	76.34	contig_Exi	1456	1586
M00618_17_000000000NegativeA31W7_1_2106_9014_11859	251nt	1.0eNegative11	52	104	155	Positive	88.46	contig_Exi	1812590	1812641
M00618_17_000000000NegativeA31W7_1_2107_26616_13159	250nt	5.4eNegative10	70	93	162	Positive	81.43	contig_Exi	1264191	1264260
M00618_17_000000000NegativeA31W7_1_2107_12899_14363	145nt	3.3eNegative32	145	145	1	Negative	83.45	contig_Exi	2188	2331
M00618_17_000000000NegativeA31W7_1_2107_19195_16434	251nt	2.9eNegative08	49	80	128	Positive	85.71	contig_Exi	2954239	2954287
M00618_17_000000000NegativeA31W7_1_2107_22751_20676	163nt	2.4eNegative11	72	163	92	Negative	81.94	contig_Exi	576839	576910
M00618_17_000000000NegativeA31W7_1_2108_20345_16055	174nt	5.2eNegative09	50	116	67	Negative	86.00	contig_Exi	2166605	2166654
M00618_17_000000000NegativeA31W7_1_2109_23559_18029	169nt	7.2eNegative08	57	112	168	Positive	82.46	contig_Exi	961266	961322
M00618_17_000000000NegativeA31W7_1_2110_25346_7991	193nt	2.6eNegative41	115	144	30	Negative	91.30	contig_Exi	3660	3774
M00618_17_000000000NegativeA31W7_1_2111_19556_2428	250nt	5.2eNegative25	115	213	99	Negative	84.35	contig_Exi	2856	2969
M00618_17_000000000NegativeA31W7_1_2111_2218_16081	247nt	2.6eNegative12	74	88	161	Positive	82.43	contig_Exi	510900	510973
M00618_17_000000000NegativeA31W7_1_2111_15728_18408	250nt	2.3eNegative72	163	163	1	Negative	95.09	contig_Exi	992955	993117
M00618_17_000000000NegativeA31W7_1_2112_16195_8074	131nt	9.1eNegative14	103	26	128	Positive	78.64	contig_Exi	3406	3508
M00618_17_000000000NegativeA31W7_1_2112_24139_9207	130nt	1.1eNegative20	100	18	117	Positive	83.00	contig_Exi	2531	2630
M00618_17_000000000NegativeA31W7_1_2112_18094_12893	217nt	5.1eNegative06	42	101	142	Positive	85.71	contig_Exi	2573406	2573447
M00618_17_000000000NegativeA31W7_1_2112_4094_14709	251nt	7.6eNegative50	172	233	62	Negative	86.05	contig_Exi	3686	3857
M00618_17_000000000NegativeA31W7_1_2112_2442_15600	251nt	2.4eNegative16	165	68	232	Positive	75.15	contig_Exi	253125	253289
M00618_17_000000000NegativeA31W7_1_2113_7193_9326	251nt	3.1eNegative19	113	121	233	Positive	80.53	contig_Exi	462373	462485
M00618_17_000000000NegativeA31W7_1_2113_17019_12121	170nt	4.6eNegative13	87	106	20	Negative	80.46	contig_Exi	2086459	2086545
M00618_17_000000000NegativeA31W7_1_2113_2015_15810	251nt	4.5eNegative18	78	179	102	Negative	85.90	contig_Exi	617908	617985
M00618_17_000000000NegativeA31W7_1_2113_7428_21904	251nt	1.0eNegative11	43	43	1	Negative	93.02	contig_Exi	143335	143377
M00618_19_000000000NegativeA31YG_1_1101_18557_2341	250nt	7.9eNegative35	176	176	1	Negative	80.68	contig_Exi	317	492
M00618_19_000000000NegativeA31YG_1_1101_12119_2341	251nt	2.7eNegative12	70	15	84	Positive	87.67	contig_Exi	3136	3207
M00618_19_000000000NegativeA31YG_1_1101_10524_2494	199nt	6.1eNegative09	56	47	102	Positive	83.93	contig_Exi	1971535	1971590
M00618_19_000000000NegativeA31YG_1_1101_9714_2762	251nt	1.7eNegative17	92	100	9	Negative	82.61	contig_Exi	1705045	1705136
M00618_19_000000000NegativeA31YG_1_1101_17521_2810	234nt	7.2eNegative09	47	121	167	Positive	87.23	contig_Exi	1456346	1456392
M00618_19_000000000NegativeA31YG_1_1101_17816_3012	251nt	1.3eNegative14	150	75	224	Positive	75.33	contig_Exi	533112	533261
M00618_19_000000000NegativeA31YG_1_1101_7792_3966	191nt	1.3eNegative17	65	83	19	Negative	89.23	contig_Exi	2841031	2841095
M00618_19_000000000NegativeA31YG_1_1101_23193_3975	186nt	2.8eNegative37	141	152	12	Negative	85.11	contig_Exi	3654	3794
M00618_19_000000000NegativeA31YG_1_1101_14354_4226	250nt	1.7eNegative136	250	250	1	Negative	100.00	contig_Exi	667009	667258
M00618_19_000000000NegativeA31YG_1_1101_14049_4384	160nt	5.6eNegative16	74	82	155	Positive	85.14	contig_Exi	722362	722435
M00618_19_000000000NegativeA31YG_1_1101_14049_4384	160nt	8.0eNegative15	72	84	155	Positive	84.72	contig_Exi	139659	139730
M00618_19_000000000NegativeA31YG_1_1101_14049_4384	160nt	8.0eNegative15	69	155	87	Negative	85.51	contig_Exi	3004942	3005010
M00618_19_000000000NegativeA31YG_1_1101_22215_4491	250nt	1.7eNegative136	250	1	250	Positive	100.00	contig_Exi	450173	450422
M00618_19_000000000NegativeA31YG_1_1101_22608_4610	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	2480634	2480884
M00618_19_000000000NegativeA31YG_1_1101_21940_4768	249nt	9.6eNegative27	117	197	81	Negative	83.76	contig_Exi	2712587	2712703
M00618_19_000000000NegativeA31YG_1_1101_15582_5211	237nt	2.7eNegative23	69	84	152	Positive	92.75	contig_Exi	617833	617901
M00618_19_000000000NegativeA31YG_1_1101_15582_5211	237nt	3.4eNegative26	77	160	84	Negative	92.21	contig_Exi	220572	220648
M00618_19_000000000NegativeA31YG_1_1101_10879_5472	248nt	2.4eNegative135	248	248	1	Negative	100.00	contig_Exi	1506897	1507144
M00618_19_000000000NegativeA31YG_1_1101_7387_5597	251nt	3.7eNegative26	233	233	1	Negative	75.64	contig_Exi	757	990
M00618_19_000000000NegativeA31YG_1_1101_18066_6113	189nt	9.6eNegative15	63	149	87	Negative	87.30	contig_Exi	1592069	1592131
M00618_19_000000000NegativeA31YG_1_1101_21419_6119	250nt	7.8eNegative09	80	23	102	Positive	78.75	contig_Exi	2294665	2294744
M00618_19_000000000NegativeA31YG_1_1101_12242_6337	209nt	1.3eNegative21	129	129	1	Negative	79.84	contig_Exi	533113	533241
M00618_19_000000000NegativeA31YG_1_1101_25763_6460	180nt	1.0eNegative10	71	30	100	Positive	81.69	contig_Exi	1591883	1591953
M00618_19_000000000NegativeA31YG_1_1101_25763_6460	180nt	5.4eNegative09	62	39	100	Positive	82.26	contig_Exi	1481900	1481961
M00618_19_000000000NegativeA31YG_1_1101_21883_6735	250nt	1.5eNegative21	177	250	74	Negative	76.27	contig_Exi	982451	982627
M00618_19_000000000NegativeA31YG_1_1101_7776_7015	251nt	4.2eNegative07	41	123	163	Positive	87.80	contig_Exi	1205971	1206011
M00618_19_000000000NegativeA31YG_1_1101_10547_7077	222nt	5.3eNegative06	165	221	57	Negative	71.52	contig_Exi	253311	253475
M00618_19_000000000NegativeA31YG_1_1101_15210_7187	251nt	2.1eNegative35	138	10	147	Positive	84.78	contig_Exi	369	506
M00618_19_000000000NegativeA31YG_1_1101_24153_7662	250nt	5.0eNegative133	250	250	1	Negative	99.20	contig_Exi	1581646	1581895
M00618_19_000000000NegativeA31YG_1_1101_10185_7828	136nt	2.3eNegative44	135	2	136	Positive	88.89	contig_Exi	4181	4315
M00618_19_000000000NegativeA31YG_1_1101_12480_8253	250nt	7.6eNegative50	103	103	1	Negative	99.03	contig_Exi	773081	773183
M00618_19_000000000NegativeA31YG_1_1101_15501_8427	251nt	1.6eNegative06	58	160	217	Positive	81.03	contig_Exi	39562	39619
M00618_19_000000000NegativeA31YG_1_1101_18138_8459	226nt	4.4eNegative14	128	99	226	Positive	76.56	contig_Exi	2666107	2666234
M00618_19_000000000NegativeA31YG_1_1101_24516_8550	204nt	5.6eNegative13	75	124	198	Positive	82.67	contig_Exi	577	651
M00618_19_000000000NegativeA31YG_1_1101_13395_8620	250nt	1.0eNegative11	82	141	60	Negative	80.49	contig_Exi	1592056	1592137
M00618_19_000000000NegativeA31YG_1_1101_5415_8825	250nt	1.7eNegative136	250	250	1	Negative	100.00	contig_Exi	941412	941661
M00618_19_000000000NegativeA31YG_1_1101_6033_9198	199nt	1.1eNegative10	77	45	121	Positive	80.52	contig_Exi	1574518	1574594
M00618_19_000000000NegativeA31YG_1_1101_27823_9262	190nt	2.9eNegative37	120	69	188	Positive	88.33	contig_Exi	3661	3780
M00618_19_000000000NegativeA31YG_1_1101_7443_9891	247nt	7.7eNegative09	56	162	217	Positive	83.93	contig_Exi	1481904	1481959
M00618_19_000000000NegativeA31YG_1_1101_7443_9891	247nt	2.0eNegative09	63	162	224	Positive	82.54	contig_Exi	1591896	1591958
M00618_19_000000000NegativeA31YG_1_1101_6543_10347	202nt	2.9eNegative26	131	20	150	Positive	81.68	contig_Exi	1970383	1970513
M00618_19_000000000NegativeA31YG_1_1101_5737_11198	251nt	2.7eNegative12	62	223	162	Negative	85.48	contig_Exi	2857	2918
M00618_19_000000000NegativeA31YG_1_1101_20116_11319	212nt	4.1eNegative14	47	54	100	Positive	93.62	contig_Exi	3005032	3005078
M00618_19_000000000NegativeA31YG_1_1101_20116_11319	212nt	4.1eNegative14	47	54	100	Positive	93.62	contig_Exi	617759	617805
M00618_19_000000000NegativeA31YG_1_1101_20116_11319	212nt	4.1eNegative14	47	100	54	Negative	93.62	contig_Exi	139471	139517
M00618_19_000000000NegativeA31YG_1_1101_20116_11319	212nt	4.1eNegative14	47	100	54	Negative	93.62	contig_Exi	588423	588469
M00618_19_000000000NegativeA31YG_1_1101_20116_11319	212nt	4.1eNegative14	47	100	54	Negative	93.62	contig_Exi	722171	722217
M00618_19_000000000NegativeA31YG_1_1101_22533_11349	251nt	1.3eNegative14	60	180	239	Positive	88.33	contig_Exi	2145699	2145758
M00618_19_000000000NegativeA31YG_1_1101_11005_11354	237nt	8.1eNegative05	55	164	218	Positive	80.00	contig_Exi	138474	138528
M00618_19_000000000NegativeA31YG_1_1101_11005_11354	237nt	8.1eNegative05	55	164	218	Positive	80.00	contig_Exi	1591609	1591663
M00618_19_000000000NegativeA31YG_1_1101_11005_11354	237nt	8.1eNegative05	55	218	164	Negative	80.00	contig_Exi	622125	622179
M00618_19_000000000NegativeA31YG_1_1101_18178_11797	211nt	6.8eNegative20	93	1	93	Positive	83.87	contig_Exi	415	507
M00618_19_000000000NegativeA31YG_1_1101_28089_12071	199nt	7.5eNegative27	90	81	170	Positive	88.89	contig_Exi	573	662
M00618_19_000000000NegativeA31YG_1_1101_11654_12474	251nt	1.0eNegative11	49	115	163	Positive	89.80	contig_Exi	1592450	1592498
M00618_19_000000000NegativeA31YG_1_1101_11654_12474	251nt	1.4eNegative10	53	129	181	Positive	86.79	contig_Exi	224706	224758
M00618_19_000000000NegativeA31YG_1_1101_11654_12474	251nt	3.8eNegative11	48	162	115	Negative	89.58	contig_Exi	39693	39740
M00618_19_000000000NegativeA31YG_1_1101_12877_12565	165nt	1.2eNegative13	70	108	39	Negative	84.29	contig_Exi	1714379	1714448
M00618_19_000000000NegativeA31YG_1_1101_7605_12673	240nt	3.3eNegative15	73	93	165	Positive	84.93	contig_Exi	39554	39626
M00618_19_000000000NegativeA31YG_1_1101_12003_12895	201nt	2.7eNegative108	201	1	201	Positive	100.00	contig_Exi	1997922	1998122
M00618_19_000000000NegativeA31YG_1_1101_14200_13564	251nt	7.8eNegative09	47	135	181	Positive	87.23	contig_Exi	1264225	1264271
M00618_19_000000000NegativeA31YG_1_1101_28947_13627	247nt	2.6eNegative12	137	204	68	Negative	75.18	contig_Exi	240237	240373
M00618_19_000000000NegativeA31YG_1_1101_6518_14340	245nt	4.3eNegative18	129	117	245	Positive	79.23	contig_Exi	2784	2913
M00618_19_000000000NegativeA31YG_1_1101_11364_14485	187nt	6.4eNegative31	100	64	163	Positive	89.00	contig_Exi	3108	3207
M00618_19_000000000NegativeA31YG_1_1101_16836_14553	185nt	9.4eNegative15	162	184	23	Negative	74.69	contig_Exi	3753	3914
M00618_19_000000000NegativeA31YG_1_1101_15830_14645	158nt	2.2eNegative26	119	34	152	Positive	83.19	contig_Exi	2179	2297
M00618_19_000000000NegativeA31YG_1_1101_10387_14740	250nt	1.7eNegative136	250	1	250	Positive	100.00	contig_Exi	4292	4541
M00618_19_000000000NegativeA31YG_1_1101_2882_14819	250nt	2.1eNegative09	135	157	23	Negative	74.07	contig_Exi	1971156	1971290
M00618_19_000000000NegativeA31YG_1_1101_4310_14935	205nt	1.4eNegative17	86	56	141	Positive	83.72	contig_Exi	2086459	2086544
M00618_19_000000000NegativeA31YG_1_1101_27931_15121	251nt	4.6eNegative137	251	1	251	Positive	100.00	contig_Exi	1515488	1515738
M00618_19_000000000NegativeA31YG_1_1101_24088_15703	250nt	2.5eNegative27	109	106	214	Positive	85.32	contig_Exi	554	662
M00618_19_000000000NegativeA31YG_1_1101_4270_15734	227nt	2.9eNegative71	227	1	227	Positive	86.78	contig_Exi	4192	4418
M00618_19_000000000NegativeA31YG_1_1101_4371_15883	233nt	6.2eNegative28	89	91	3	Negative	89.89	contig_Exi	3549	3637
M00618_19_000000000NegativeA31YG_1_1101_18108_16268	251nt	6.4eNegative17	61	126	186	Positive	90.16	contig_Exi	64	124
M00618_19_000000000NegativeA31YG_1_1101_18108_16268	251nt	2.4eNegative16	60	126	185	Positive	90.00	contig_Exi	1481844	1481903
M00618_19_000000000NegativeA31YG_1_1101_18108_16268	251nt	3.4eNegative15	55	126	180	Positive	90.91	contig_Exi	3019439	3019493
M00618_19_000000000NegativeA31YG_1_1101_18108_16268	251nt	6.4eNegative17	58	183	126	Negative	91.38	contig_Exi	139738	139795
M00618_19_000000000NegativeA31YG_1_1101_18108_16268	251nt	9.1eNegative16	56	181	126	Negative	91.07	contig_Exi	2551939	2551994
M00618_19_000000000NegativeA31YG_1_1101_18108_16268	251nt	3.4eNegative15	55	180	126	Negative	90.91	contig_Exi	2662559	2662613
M00618_19_000000000NegativeA31YG_1_1101_13386_16347	170nt	2.3eNegative41	167	1	167	Positive	84.43	contig_Exi	3692	3857
M00618_19_000000000NegativeA31YG_1_1101_18738_16390	152nt	6.4eNegative08	66	117	52	Negative	80.30	contig_Exi	1351876	1351941
M00618_19_000000000NegativeA31YG_1_1101_18489_16545	183nt	3.0eNegative33	170	172	3	Negative	80.59	contig_Exi	255885	256054
M00618_19_000000000NegativeA31YG_1_1101_24099_16759	224nt	3.4eNegative11	162	162	1	Negative	73.46	contig_Exi	533121	533282
M00618_19_000000000NegativeA31YG_1_1101_15086_17182	251nt	3.3eNegative30	160	1	160	Positive	81.99	contig_Exi	2188	2347
M00618_19_000000000NegativeA31YG_1_1101_18202_17355	245nt	5.3eNegative10	55	68	14	Negative	85.45	contig_Exi	2368909	2368963
M00618_19_000000000NegativeA31YG_1_1101_13596_17496	164nt	7.1eNegative34	132	2	133	Positive	84.85	contig_Exi	572	703
M00618_19_000000000NegativeA31YG_1_1101_26673_17802	251nt	1.6eNegative06	69	32	100	Positive	79.71	contig_Exi	1591775	1591840
M00618_19_000000000NegativeA31YG_1_1101_19073_18862	251nt	1.4eNegative10	47	125	171	Positive	89.36	contig_Exi	1291292	1291338
M00618_19_000000000NegativeA31YG_1_1101_15871_19339	182nt	1.9eNegative64	182	182	1	Negative	89.56	contig_Exi	4258	4439
M00618_19_000000000NegativeA31YG_1_1101_21110_19764	207nt	1.0eNegative03	53	196	144	Negative	79.25	contig_Exi	1758904	1758956
M00618_19_000000000NegativeA31YG_1_1101_17331_20358	223nt	4.6eNegative25	210	210	1	Negative	75.71	contig_Exi	269110	269319
M00618_19_000000000NegativeA31YG_1_1101_3255_20489	251nt	4.6eNegative137	251	1	251	Positive	100.00	contig_Exi	791293	791543
M00618_19_000000000NegativeA31YG_1_1101_17181_20555	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	1844313	1844563
M00618_19_000000000NegativeA31YG_1_1101_22485_21217	214nt	6.6eNegative09	44	77	34	Negative	88.64	contig_Exi	2989576	2989619
M00618_19_000000000NegativeA31YG_1_1101_4834_21666	250nt	1.1eNegative07	156	249	94	Negative	72.44	contig_Exi	255894	256049
M00618_19_000000000NegativeA31YG_1_1101_6881_21726	250nt	1.1eNegative07	57	28	84	Positive	82.46	contig_Exi	1704349	1704405
M00618_19_000000000NegativeA31YG_1_1101_8469_21907	127nt	1.1eNegative31	119	119	1	Negative	85.71	contig_Exi	4144	4262
M00618_19_000000000NegativeA31YG_1_1101_21803_22106	240nt	8.7eNegative16	80	80	1	Negative	83.75	contig_Exi	317	396
M00618_19_000000000NegativeA31YG_1_1101_27138_22218	251nt	9.7eNegative27	90	151	240	Positive	88.89	contig_Exi	573	662
M00618_19_000000000NegativeA31YG_1_1101_17351_22237	250nt	1.5eNegative47	178	178	1	Negative	85.00	contig_Exi	822	1001
M00618_19_000000000NegativeA31YG_1_1101_18312_22438	233nt	9.3eNegative12	67	132	66	Negative	83.58	contig_Exi	2561785	2561851
M00618_19_000000000NegativeA31YG_1_1101_7718_22447	199nt	4.1eNegative25	127	1	127	Positive	82.68	contig_Exi	2272	2397
M00618_19_000000000NegativeA31YG_1_1101_6142_23295	250nt	1.7eNegative136	250	250	1	Negative	100.00	contig_Exi	2948598	2948847
M00618_19_000000000NegativeA31YG_1_1101_20533_23314	250nt	1.5eNegative36	119	125	243	Positive	88.24	contig_Exi	2180	2298
M00618_19_000000000NegativeA31YG_1_1101_9156_23373	152nt	4.2eNegative65	126	126	1	Negative	100.00	contig_Exi	208901	209026
M00618_19_000000000NegativeA31YG_1_1101_22790_24584	249nt	6.5eNegative136	249	1	249	Positive	100.00	contig_Exi	2058318	2058566
M00618_19_000000000NegativeA31YG_1_1101_22997_24602	250nt	1.7eNegative136	250	250	1	Negative	100.00	contig_Exi	2662886	2663135
M00618_19_000000000NegativeA31YG_1_1101_15766_24948	251nt	1.4eNegative10	59	165	223	Positive	84.75	contig_Exi	2398618	2398676
M00618_19_000000000NegativeA31YG_1_1101_16515_25264	250nt	1.7eNegative136	250	1	250	Positive	100.00	contig_Exi	1357993	1358242
M00618_19_000000000NegativeA31YG_1_1101_21893_25512	218nt	7.8eNegative16	218	218	1	Negative	72.94	contig_Exi	1702194	1702411
M00618_19_000000000NegativeA31YG_1_1101_14899_25562	183nt	2.3eNegative71	137	1	137	Positive	100.00	contig_Exi	2255872	2256008
M00618_19_000000000NegativeA31YG_1_1101_16158_26026	250nt	3.7eNegative52	107	1	107	Positive	99.07	contig_Exi	1686046	1686152
M00618_19_000000000NegativeA31YG_1_1101_8807_26450	250nt	4.2eNegative07	111	22	132	Positive	75.22	contig_Exi	3468	3580
M00618_19_000000000NegativeA31YG_1_1101_13681_27090	209nt	4.5eNegative10	43	136	178	Positive	90.70	contig_Exi	1591799	1591841
M00618_19_000000000NegativeA31YG_1_1101_13681_27090	209nt	9.1eNegative08	42	185	144	Negative	88.10	contig_Exi	618594	618635
M00618_19_000000000NegativeA31YG_1_1101_10954_27362	250nt	1.9eNegative13	118	69	186	Positive	77.12	contig_Exi	502198	502315
M00618_19_000000000NegativeA31YG_1_1102_14775_2709	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	1543383	1543633
M00618_19_000000000NegativeA31YG_1_1102_9241_2924	250nt	1.1eNegative48	230	19	248	Positive	81.30	contig_Exi	1121	1348
M00618_19_000000000NegativeA31YG_1_1102_19436_3192	251nt	9.3eNegative42	251	1	251	Positive	78.09	contig_Exi	589	839
M00618_19_000000000NegativeA31YG_1_1102_20505_3218	246nt	7.7eNegative102	190	1	190	Positive	100.00	contig_Exi	2485380	2485569
M00618_19_000000000NegativeA31YG_1_1102_19004_3448	181nt	1.3eNegative13	43	59	101	Positive	95.35	contig_Exi	1009384	1009426
M00618_19_000000000NegativeA31YG_1_1102_9301_3938	239nt	1.7eNegative28	162	213	52	Negative	79.63	contig_Exi	331165	331326
M00618_19_000000000NegativeA31YG_1_1102_23330_4814	234nt	8.5eNegative16	116	55	170	Positive	78.45	contig_Exi	327367	327482
M00618_19_000000000NegativeA31YG_1_1102_21395_4819	221nt	4.0eNegative44	186	1	186	Positive	82.80	contig_Exi	3672	3857
M00618_19_000000000NegativeA31YG_1_1102_17668_5239	245nt	1.0eNegative63	244	1	244	Positive	83.61	contig_Exi	4277	4520
M00618_19_000000000NegativeA31YG_1_1102_18722_5354	251nt	2.9eNegative08	43	23	65	Positive	88.37	contig_Exi	1018067	1018109
M00618_19_000000000NegativeA31YG_1_1102_8149_7141	218nt	7.1eNegative20	132	199	68	Negative	78.79	contig_Exi	1459335	1459466
M00618_19_000000000NegativeA31YG_1_1102_14821_7195	251nt	6.8eNegative28	215	15	229	Positive	76.28	contig_Exi	251940	252154
M00618_19_000000000NegativeA31YG_1_1102_23245_7277	251nt	3.7eNegative52	251	251	1	Negative	80.95	contig_Exi	750	1001
M00618_19_000000000NegativeA31YG_1_1102_5912_7736	251nt	2.5eNegative135	248	1	248	Positive	100.00	contig_Exi	1685905	1686152
M00618_19_000000000NegativeA31YG_1_1102_22750_7741	108nt	5.6eNegative11	44	65	108	Positive	90.91	contig_Exi	4128	4171
M00618_19_000000000NegativeA31YG_1_1102_25973_7986	225nt	1.1eNegative96	184	1	184	Positive	99.46	contig_Exi	1130772	1130955
M00618_19_000000000NegativeA31YG_1_1102_20456_8058	186nt	3.6eNegative14	53	184	132	Negative	90.57	contig_Exi	220704	220756
M00618_19_000000000NegativeA31YG_1_1102_14106_8309	251nt	5.4eNegative10	55	206	152	Negative	85.45	contig_Exi	2025232	2025286
M00618_19_000000000NegativeA31YG_1_1102_19113_8312	169nt	1.4eNegative20	112	152	41	Negative	81.25	contig_Exi	2435	2546
M00618_19_000000000NegativeA31YG_1_1102_10713_8966	120nt	6.3eNegative11	44	96	53	Negative	90.91	contig_Exi	501460	501503
M00618_19_000000000NegativeA31YG_1_1102_17440_8987	250nt	1.7eNegative136	250	1	250	Positive	100.00	contig_Exi	1455354	1455603
M00618_19_000000000NegativeA31YG_1_1102_10284_9382	251nt	1.3eNegative133	245	245	1	Negative	100.00	contig_Exi	2277806	2278050
M00618_19_000000000NegativeA31YG_1_1102_16000_9721	200nt	4.7eNegative06	45	93	49	Negative	84.44	contig_Exi	1955574	1955618
M00618_19_000000000NegativeA31YG_1_1102_9719_10390	231nt	5.6eNegative32	105	100	204	Positive	88.57	contig_Exi	3530	3634
M00618_19_000000000NegativeA31YG_1_1102_12205_10608	251nt	4.6eNegative137	251	1	251	Positive	100.00	contig_Exi	2617933	2618183
M00618_19_000000000NegativeA31YG_1_1102_2852_10622	251nt	1.5eNegative21	111	111	1	Negative	81.98	contig_Exi	2307750	2307860
M00618_19_000000000NegativeA31YG_1_1102_3151_10711	250nt	1.5eNegative21	225	1	225	Positive	74.22	contig_Exi	190445	190669
M00618_19_000000000NegativeA31YG_1_1102_17716_10718	248nt	2.4eNegative135	248	248	1	Negative	100.00	contig_Exi	1117008	1117255
M00618_19_000000000NegativeA31YG_1_1102_18726_11052	122nt	1.8eNegative22	100	100	1	Negative	84.00	contig_Exi	1704307	1704406
M00618_19_000000000NegativeA31YG_1_1102_11037_11061	251nt	2.9eNegative75	144	1	144	Positive	100.00	contig_Exi	326775	326918
M00618_19_000000000NegativeA31YG_1_1102_15017_11396	251nt	7.8eNegative09	53	138	86	Negative	84.91	contig_Exi	577158	577210
M00618_19_000000000NegativeA31YG_1_1102_4064_11676	250nt	2.6eNegative53	250	250	1	Negative	81.75	contig_Exi	752	1003
M00618_19_000000000NegativeA31YG_1_1102_7041_11948	184nt	8.8eNegative04	41	62	22	Negative	82.93	contig_Exi	1777138	1777178
M00618_19_000000000NegativeA31YG_1_1102_28798_12075	251nt	1.7eNegative43	164	174	11	Negative	84.76	contig_Exi	2175	2338
M00618_19_000000000NegativeA31YG_1_1102_4356_12090	251nt	1.0eNegative37	247	5	251	Positive	77.33	contig_Exi	1977699	1977945
M00618_19_000000000NegativeA31YG_1_1102_10003_12130	210nt	9.2eNegative08	81	100	180	Positive	77.78	contig_Exi	982861	982941
M00618_19_000000000NegativeA31YG_1_1102_21524_12359	251nt	6.4eNegative17	97	170	74	Negative	81.44	contig_Exi	1177793	1177889
M00618_19_000000000NegativeA31YG_1_1102_26034_12610	146nt	1.1eNegative24	122	24	145	Positive	81.97	contig_Exi	255885	256006
M00618_19_000000000NegativeA31YG_1_1102_25710_12802	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	2605808	2606058
M00618_19_000000000NegativeA31YG_1_1102_22213_12894	68nt	8.5eNegative12	42	52	11	Negative	92.86	contig_Exi	3468	3509
M00618_19_000000000NegativeA31YG_1_1102_9276_13127	251nt	9.7eNegative27	156	251	96	Negative	80.25	contig_Exi	2794	2950
M00618_19_000000000NegativeA31YG_1_1102_24073_13356	168nt	2.5eNegative37	168	1	168	Positive	82.14	contig_Exi	1222	1389
M00618_19_000000000NegativeA31YG_1_1102_25862_13796	249nt	7.0eNegative13	54	137	190	Positive	88.89	contig_Exi	3004942	3004995
M00618_19_000000000NegativeA31YG_1_1102_25862_13796	249nt	4.9eNegative14	71	207	137	Negative	84.51	contig_Exi	722365	722435
M00618_19_000000000NegativeA31YG_1_1102_25862_13796	249nt	7.0eNegative13	54	190	137	Negative	88.89	contig_Exi	139677	139730
M00618_19_000000000NegativeA31YG_1_1102_28967_14036	210nt	1.2eNegative62	209	2	210	Positive	86.12	contig_Exi	4010	4218
M00618_19_000000000NegativeA31YG_1_1102_23546_14595	210nt	1.1eNegative14	90	68	157	Positive	81.11	contig_Exi	176104	176193
M00618_19_000000000NegativeA31YG_1_1102_16049_14602	94nt	1.4eNegative07	92	2	93	Positive	76.09	contig_Exi	2163707	2163798
M00618_19_000000000NegativeA31YG_1_1102_26132_15214	158nt	6.1eNegative12	139	140	2	Negative	74.82	contig_Exi	1993218	1993356
M00618_19_000000000NegativeA31YG_1_1102_17892_15455	231nt	3.0eNegative04	66	142	207	Positive	77.27	contig_Exi	318399	318464
M00618_19_000000000NegativeA31YG_1_1102_25371_15831	169nt	3.6eNegative36	166	168	3	Negative	81.93	contig_Exi	4073	4238
M00618_19_000000000NegativeA31YG_1_1102_3562_16073	251nt	7.8eNegative09	56	157	212	Positive	83.93	contig_Exi	1766	1821
M00618_19_000000000NegativeA31YG_1_1102_28866_16119	138nt	8.4eNegative33	76	138	63	Negative	97.37	contig_Exi	3685	3760
M00618_19_000000000NegativeA31YG_1_1102_23855_16697	251nt	4.6eNegative137	251	1	251	Positive	100.00	contig_Exi	1975524	1975774
M00618_19_000000000NegativeA31YG_1_1102_8110_16718	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	718370	718620
M00618_19_000000000NegativeA31YG_1_1102_13650_16902	171nt	3.6eNegative10	40	132	171	Positive	92.50	contig_Exi	4299	4338
M00618_19_000000000NegativeA31YG_1_1102_20871_16929	172nt	1.5eNegative46	172	1	172	Positive	84.88	contig_Exi	3671	3842
M00618_19_000000000NegativeA31YG_1_1102_24229_16984	251nt	5.5eNegative36	190	214	25	Negative	80.00	contig_Exi	724	913
M00618_19_000000000NegativeA31YG_1_1102_18760_17713	239nt	2.7eNegative23	135	236	102	Negative	80.00	contig_Exi	2780	2914
M00618_19_000000000NegativeA31YG_1_1102_25185_17752	208nt	6.5eNegative35	170	179	10	Negative	81.18	contig_Exi	3468	3637
