ReadName	ReadLength	EReversevalue	AlignmentLength	Begin	End	Strand	Identity	ReferenceSequenceName	Begin	End
M00618_19_000000000NegativeA31YG_1_1105_5238_20386	251nt	1.2eNegative18	64	119	182	Positive	90.62	ASXD01000001.1	2917612	2917675
M00618_19_000000000NegativeA31YG_1_1105_5238_20386	251nt	6.0eNegative21	80	198	119	Negative	87.50	ASXD01000001.1	2107350	2107429
M00618_19_000000000NegativeA31YG_1_1105_5636_21014	207nt	8.5eNegative12	55	35	89	Positive	87.27	ASXD01000001.1	1093178	1093232
M00618_19_000000000NegativeA31YG_1_1105_5636_21014	207nt	8.5eNegative12	55	35	89	Positive	87.27	ASXD01000001.1	2644919	2644973
M00618_19_000000000NegativeA31YG_1_1105_27686_21148	250nt	2.1eNegative09	42	168	127	Negative	90.48	ASXD01000001.1	2101042	2101083
M00618_19_000000000NegativeA31YG_1_1105_26085_22398	135nt	1.4eNegative12	74	39	112	Positive	82.43	ASXD01000001.1	864738	864811
M00618_19_000000000NegativeA31YG_1_1105_9017_22830	244nt	6.0eNegative06	51	123	73	Negative	82.35	ASXD01000001.1	742053	742103
M00618_19_000000000NegativeA31YG_1_1105_22839_23302	229nt	1.8eNegative65	229	229	1	Negative	85.15	ASXD01000001.1	1474844	1475072
M00618_19_000000000NegativeA31YG_1_1105_7908_23378	154nt	4.7eNegative09	104	17	120	Positive	75.96	ASXD01000001.1	850296	850399
M00618_19_000000000NegativeA31YG_1_1105_13230_23839	174nt	1.0eNegative10	62	99	38	Negative	83.87	ASXD01000001.1	899509	899570
M00618_19_000000000NegativeA31YG_1_1105_17076_24239	245nt	1.0eNegative11	82	193	112	Negative	80.49	ASXD01000001.1	439109	439190
M00618_19_000000000NegativeA31YG_1_1105_19691_24620	146nt	6.4eNegative08	51	142	92	Negative	84.31	ASXD01000001.1	1595058	1595108
M00618_19_000000000NegativeA31YG_1_1105_10975_24726	250nt	4.2eNegative22	157	202	46	Negative	77.71	ASXD01000001.1	754044	754200
M00618_19_000000000NegativeA31YG_1_1105_16176_24936	250nt	8.0eNegative09	62	222	161	Negative	82.26	ASXD01000001.1	2997976	2998037
M00618_19_000000000NegativeA31YG_1_1105_8234_25547	251nt	4.4eNegative07	50	91	42	Negative	84.00	ASXD01000001.1	2645474	2645523
M00618_19_000000000NegativeA31YG_1_1105_12252_25633	251nt	4.1eNegative130	251	251	1	Negative	98.41	ASXD01000001.1	2099629	2099879
M00618_19_000000000NegativeA31YG_1_1105_19584_26205	133nt	4.4eNegative05	82	34	115	Positive	75.61	ASXD01000001.1	899277	899358
M00618_19_000000000NegativeA31YG_1_1105_15043_26595	130nt	8.0eNegative07	94	15	108	Positive	75.53	ASXD01000001.1	834573	834666
M00618_19_000000000NegativeA31YG_1_1105_16964_27348	169nt	5.2eNegative09	74	1	74	Positive	79.73	ASXD01000001.1	773684	773757
M00618_19_000000000NegativeA31YG_1_1105_17392_27827	228nt	2.8eNegative08	85	104	20	Negative	77.65	ASXD01000001.1	1650546	1650630
M00618_19_000000000NegativeA31YG_1_1106_11742_2229	242nt	5.4eNegative10	67	242	176	Negative	82.09	ASXD01000001.1	726346	726412
M00618_19_000000000NegativeA31YG_1_1106_12141_2540	251nt	1.0eNegative11	112	104	215	Positive	76.79	ASXD01000001.1	926137	926248
M00618_19_000000000NegativeA31YG_1_1106_12141_2540	251nt	3.1eNegative08	64	251	188	Negative	81.25	ASXD01000001.1	2732039	2732102
M00618_19_000000000NegativeA31YG_1_1106_12908_2593	251nt	3.9eNegative11	186	186	1	Negative	72.58	ASXD01000001.1	2470987	2471172
M00618_19_000000000NegativeA31YG_1_1106_20146_2855	251nt	5.1eNegative14	140	45	184	Positive	75.71	ASXD01000001.1	1027519	1027658
M00618_19_000000000NegativeA31YG_1_1106_9806_2868	251nt	7.3eNegative13	102	101	202	Positive	78.43	ASXD01000001.1	276049	276150
M00618_19_000000000NegativeA31YG_1_1106_18486_3426	197nt	2.3eNegative08	55	56	2	Negative	83.64	ASXD01000001.1	1528475	1528529
M00618_19_000000000NegativeA31YG_1_1106_12826_3443	207nt	1.2eNegative51	205	1	205	Positive	83.41	ASXD01000001.1	389904	390108
M00618_19_000000000NegativeA31YG_1_1106_12826_3443	207nt	2.8eNegative56	207	207	1	Negative	84.54	ASXD01000001.1	2509473	2509679
M00618_19_000000000NegativeA31YG_1_1106_9105_3716	251nt	9.8eNegative68	251	251	1	Negative	84.06	ASXD01000001.1	1783499	1783749
M00618_19_000000000NegativeA31YG_1_1106_9215_4003	251nt	1.6eNegative21	141	196	56	Negative	78.72	ASXD01000001.1	1023592	1023732
M00618_19_000000000NegativeA31YG_1_1106_10601_4222	251nt	7.7eNegative24	166	85	250	Positive	77.71	ASXD01000001.1	1117255	1117420
M00618_19_000000000NegativeA31YG_1_1106_23641_5076	214nt	9.7eNegative08	77	101	25	Negative	78.75	ASXD01000001.1	520859	520938
M00618_19_000000000NegativeA31YG_1_1106_15004_6435	213nt	2.1eNegative16	123	185	63	Negative	78.05	ASXD01000001.1	2643815	2643937
M00618_19_000000000NegativeA31YG_1_1106_26067_6762	250nt	1.4eNegative66	241	250	10	Negative	84.77	ASXD01000001.1	706372	706614
M00618_19_000000000NegativeA31YG_1_1106_13661_6834	251nt	2.0eNegative24	179	69	247	Positive	77.09	ASXD01000001.1	1121514	1121692
M00618_19_000000000NegativeA31YG_1_1106_16664_7405	251nt	1.4eNegative14	84	18	101	Positive	82.14	ASXD01000001.1	245799	245882
M00618_19_000000000NegativeA31YG_1_1106_9752_7627	236nt	3.7eNegative11	99	236	138	Negative	77.78	ASXD01000001.1	744508	744606
M00618_19_000000000NegativeA31YG_1_1106_22374_7775	219nt	2.8eNegative19	125	148	24	Negative	79.20	ASXD01000001.1	782420	782544
M00618_19_000000000NegativeA31YG_1_1106_23122_7971	250nt	1.0eNegative11	64	246	183	Negative	84.38	ASXD01000001.1	1444795	1444858
M00618_19_000000000NegativeA31YG_1_1106_20975_7998	251nt	1.6eNegative06	46	46	1	Negative	84.78	ASXD01000001.1	996802	996847
M00618_19_000000000NegativeA31YG_1_1106_21789_9086	251nt	1.9eNegative13	58	66	123	Positive	87.93	ASXD01000001.1	1093084	1093141
M00618_19_000000000NegativeA31YG_1_1106_21789_9086	251nt	5.1eNegative14	75	140	66	Negative	85.33	ASXD01000001.1	2918208	2918281
M00618_19_000000000NegativeA31YG_1_1106_17526_9246	251nt	1.3eNegative29	170	72	241	Positive	79.41	ASXD01000001.1	297684	297853
M00618_19_000000000NegativeA31YG_1_1106_4192_9912	161nt	1.7eNegative12	110	25	134	Positive	77.27	ASXD01000001.1	826288	826397
M00618_19_000000000NegativeA31YG_1_1106_9521_10671	234nt	1.3eNegative25	175	207	33	Negative	77.71	ASXD01000001.1	2384443	2384617
M00618_19_000000000NegativeA31YG_1_1106_15323_10790	209nt	1.2eNegative10	50	134	85	Negative	88.00	ASXD01000001.1	377932	377981
M00618_19_000000000NegativeA31YG_1_1106_24583_10791	172nt	4.4eNegative17	139	157	19	Negative	76.98	ASXD01000001.1	1443514	1443652
M00618_19_000000000NegativeA31YG_1_1106_21683_10901	251nt	3.2eNegative60	241	251	11	Negative	82.99	ASXD01000001.1	1238481	1238721
M00618_19_000000000NegativeA31YG_1_1106_27143_11877	240nt	2.2eNegative05	56	146	201	Positive	80.36	ASXD01000001.1	512065	512120
M00618_19_000000000NegativeA31YG_1_1106_18798_11942	223nt	2.0eNegative20	118	3	120	Positive	80.51	ASXD01000001.1	851505	851622
M00618_19_000000000NegativeA31YG_1_1106_28014_12379	250nt	1.7eNegative58	250	250	1	Negative	82.00	ASXD01000001.1	222799	223048
M00618_19_000000000NegativeA31YG_1_1106_15324_12561	251nt	1.6eNegative06	40	39	78	Positive	87.50	ASXD01000001.1	1766031	1766070
M00618_19_000000000NegativeA31YG_1_1106_7234_12852	251nt	3.6eNegative15	154	98	251	Positive	75.32	ASXD01000001.1	172270	172423
M00618_19_000000000NegativeA31YG_1_1106_18610_13056	251nt	9.4eNegative16	77	147	223	Positive	84.42	ASXD01000001.1	2645456	2645532
M00618_19_000000000NegativeA31YG_1_1106_25194_13968	111nt	9.5eNegative06	50	31	80	Positive	82.00	ASXD01000001.1	2997140	2997189
M00618_19_000000000NegativeA31YG_1_1106_21287_14394	251nt	3.9eNegative11	51	51	1	Negative	88.24	ASXD01000001.1	864732	864782
M00618_19_000000000NegativeA31YG_1_1106_17541_15327	171nt	4.8eNegative13	171	171	1	Negative	73.68	ASXD01000001.1	1117255	1117425
M00618_19_000000000NegativeA31YG_1_1106_9720_15344	161nt	6.8eNegative23	119	161	43	Negative	81.51	ASXD01000001.1	297819	297937
M00618_19_000000000NegativeA31YG_1_1106_29218_15408	251nt	1.2eNegative44	214	1	214	Positive	80.84	ASXD01000001.1	3057989	3058202
M00618_19_000000000NegativeA31YG_1_1106_10700_15508	184nt	4.4eNegative06	48	151	104	Negative	83.33	ASXD01000001.1	981787	981834
M00618_19_000000000NegativeA31YG_1_1106_3137_15869	251nt	2.4eNegative31	173	8	180	Positive	79.77	ASXD01000001.1	1124619	1124791
M00618_19_000000000NegativeA31YG_1_1106_5053_16989	250nt	1.2eNegative44	244	4	247	Positive	79.10	ASXD01000001.1	2822127	2822370
M00618_19_000000000NegativeA31YG_1_1106_24678_17539	251nt	2.2eNegative102	251	1	251	Positive	92.03	ASXD01000001.1	2048150	2048400
M00618_19_000000000NegativeA31YG_1_1106_20403_17975	192nt	2.7eNegative15	79	87	165	Positive	83.54	ASXD01000001.1	800435	800513
M00618_19_000000000NegativeA31YG_1_1106_26154_18044	251nt	1.4eNegative14	123	169	47	Negative	77.24	ASXD01000001.1	453586	453708
M00618_19_000000000NegativeA31YG_1_1106_16138_18262	251nt	1.5eNegative10	68	91	158	Positive	82.35	ASXD01000001.1	2170664	2170731
M00618_19_000000000NegativeA31YG_1_1106_8022_18348	248nt	7.2eNegative13	111	21	131	Positive	77.48	ASXD01000001.1	45249	45359
M00618_19_000000000NegativeA31YG_1_1106_13689_18453	250nt	3.0eNegative08	46	156	111	Negative	86.96	ASXD01000001.1	2918378	2918423
M00618_19_000000000NegativeA31YG_1_1106_23433_19086	251nt	3.2eNegative19	188	1	188	Positive	75.00	ASXD01000001.1	851424	851611
M00618_19_000000000NegativeA31YG_1_1106_20375_20043	251nt	7.0eNegative28	209	3	211	Positive	76.56	ASXD01000001.1	2822642	2822850
M00618_19_000000000NegativeA31YG_1_1106_13091_20531	179nt	4.3eNegative06	42	56	97	Positive	85.71	ASXD01000001.1	560585	560626
M00618_19_000000000NegativeA31YG_1_1106_25898_20541	192nt	1.9eNegative16	90	186	97	Negative	82.22	ASXD01000001.1	2758444	2758533
M00618_19_000000000NegativeA31YG_1_1106_28014_20679	247nt	5.2eNegative66	185	5	189	Positive	89.73	ASXD01000001.1	1800147	1800331
M00618_19_000000000NegativeA31YG_1_1106_3599_21439	222nt	4.9eNegative10	136	82	217	Positive	74.26	ASXD01000001.1	1116696	1116831
M00618_19_000000000NegativeA31YG_1_1106_12472_21831	154nt	6.8eNegative08	72	11	82	Positive	79.17	ASXD01000001.1	27895	27966
M00618_19_000000000NegativeA31YG_1_1106_9367_21912	160nt	2.1eNegative04	75	50	124	Positive	76.00	ASXD01000001.1	240411	240485
M00618_19_000000000NegativeA31YG_1_1106_24026_22490	251nt	2.4eNegative05	74	146	73	Negative	77.03	ASXD01000001.1	1363731	1363804
M00618_19_000000000NegativeA31YG_1_1106_23698_22902	193nt	8.7eNegative08	48	39	86	Positive	85.42	ASXD01000001.1	2101033	2101080
M00618_19_000000000NegativeA31YG_1_1106_16107_22983	218nt	2.6eNegative08	79	44	122	Positive	78.48	ASXD01000001.1	954968	955046
M00618_19_000000000NegativeA31YG_1_1106_5381_23454	190nt	6.0eNegative09	53	148	96	Negative	84.91	ASXD01000001.1	1347597	1347649
M00618_19_000000000NegativeA31YG_1_1106_10274_24098	157nt	1.2eNegative65	157	157	1	Negative	93.63	ASXD01000001.1	1023549	1023705
M00618_19_000000000NegativeA31YG_1_1106_14685_24925	224nt	1.4eNegative21	78	200	123	Negative	88.46	ASXD01000001.1	1539702	1539779
M00618_19_000000000NegativeA31YG_1_1107_16711_2538	251nt	1.4eNegative66	240	240	1	Negative	85.06	ASXD01000001.1	2322922	2323162
M00618_19_000000000NegativeA31YG_1_1107_15698_2702	251nt	3.4eNegative30	159	234	76	Negative	80.50	ASXD01000001.1	922044	922202
M00618_19_000000000NegativeA31YG_1_1107_16797_3639	250nt	1.7eNegative84	250	1	250	Positive	88.00	ASXD01000001.1	494289	494538
M00618_19_000000000NegativeA31YG_1_1107_11963_4061	251nt	1.4eNegative14	42	31	72	Positive	97.62	ASXD01000001.1	2917645	2917686
M00618_19_000000000NegativeA31YG_1_1107_11963_4061	251nt	6.6eNegative17	46	76	31	Negative	97.83	ASXD01000001.1	2107247	2107292
M00618_19_000000000NegativeA31YG_1_1107_15142_4338	250nt	2.7eNegative12	50	144	193	Positive	90.00	ASXD01000001.1	2918236	2918285
M00618_19_000000000NegativeA31YG_1_1107_17080_5115	165nt	2.8eNegative07	56	153	98	Negative	82.14	ASXD01000001.1	283231	283286
M00618_19_000000000NegativeA31YG_1_1107_14300_5159	251nt	8.4eNegative61	209	35	243	Positive	85.65	ASXD01000001.1	624820	625028
M00618_19_000000000NegativeA31YG_1_1107_18585_6040	181nt	1.7eNegative05	122	33	154	Positive	72.95	ASXD01000001.1	1451491	1451612
M00618_19_000000000NegativeA31YG_1_1107_4907_6664	245nt	3.3eNegative04	54	89	142	Positive	79.63	ASXD01000001.1	1942377	1942430
M00618_19_000000000NegativeA31YG_1_1107_8022_6869	166nt	1.4eNegative09	114	114	1	Negative	75.44	ASXD01000001.1	1116613	1116726
M00618_19_000000000NegativeA31YG_1_1107_18439_7024	251nt	1.9eNegative54	174	248	75	Negative	87.36	ASXD01000001.1	520912	521085
M00618_19_000000000NegativeA31YG_1_1107_8458_7731	199nt	3.1eNegative11	42	69	110	Positive	92.86	ASXD01000001.1	1093082	1093123
M00618_19_000000000NegativeA31YG_1_1107_8458_7731	199nt	3.1eNegative11	42	110	69	Negative	92.86	ASXD01000001.1	2918242	2918283
M00618_19_000000000NegativeA31YG_1_1107_26982_7855	249nt	2.3eNegative05	56	60	5	Negative	80.36	ASXD01000001.1	2645181	2645236
M00618_19_000000000NegativeA31YG_1_1107_16692_8175	250nt	6.2eNegative06	57	179	123	Negative	80.70	ASXD01000001.1	1198321	1198377
M00618_19_000000000NegativeA31YG_1_1107_6515_8956	183nt	1.1eNegative10	89	93	5	Negative	78.65	ASXD01000001.1	1120657	1120745
M00618_19_000000000NegativeA31YG_1_1107_17362_9001	246nt	1.3eNegative29	152	63	214	Positive	80.92	ASXD01000001.1	1444996	1445147
M00618_19_000000000NegativeA31YG_1_1107_18514_9159	230nt	1.8eNegative13	52	52	1	Negative	90.38	ASXD01000001.1	1444492	1444543
M00618_19_000000000NegativeA31YG_1_1107_6700_9287	112nt	1.4eNegative04	60	1	60	Positive	78.33	ASXD01000001.1	898102	898161
M00618_19_000000000NegativeA31YG_1_1107_12161_9800	251nt	3.1eNegative08	70	62	131	Positive	80.00	ASXD01000001.1	1023426	1023495
M00618_19_000000000NegativeA31YG_1_1107_3819_10192	250nt	6.2eNegative06	63	64	126	Positive	79.37	ASXD01000001.1	2986125	2986187
M00618_19_000000000NegativeA31YG_1_1107_21012_10272	113nt	3.7eNegative05	40	43	4	Negative	85.00	ASXD01000001.1	494176	494215
M00618_19_000000000NegativeA31YG_1_1107_6055_11330	251nt	4.0eNegative37	246	1	246	Positive	77.24	ASXD01000001.1	1444440	1444685
M00618_19_000000000NegativeA31YG_1_1107_7765_11648	251nt	5.1eNegative14	71	47	117	Positive	84.51	ASXD01000001.1	583639	583709
M00618_19_000000000NegativeA31YG_1_1107_20770_11716	118nt	1.5eNegative04	51	65	15	Negative	80.39	ASXD01000001.1	1939207	1939257
M00618_19_000000000NegativeA31YG_1_1107_24876_11793	251nt	1.1eNegative74	239	1	239	Positive	86.61	ASXD01000001.1	238308	238546
M00618_19_000000000NegativeA31YG_1_1107_11304_11800	250nt	7.7eNegative24	139	103	241	Positive	79.86	ASXD01000001.1	1851459	1851597
M00618_19_000000000NegativeA31YG_1_1107_5466_12209	179nt	8.0eNegative08	81	173	93	Negative	77.78	ASXD01000001.1	1023757	1023837
M00618_19_000000000NegativeA31YG_1_1107_7590_12237	94nt	7.1eNegative10	45	18	62	Positive	88.89	ASXD01000001.1	2979833	2979877
M00618_19_000000000NegativeA31YG_1_1107_16397_12567	226nt	4.1eNegative18	87	122	208	Positive	83.91	ASXD01000001.1	860343	860429
M00618_19_000000000NegativeA31YG_1_1107_16397_12567	226nt	1.0eNegative07	45	186	142	Negative	86.67	ASXD01000001.1	1595050	1595094
M00618_19_000000000NegativeA31YG_1_1107_16397_12567	226nt	8.0eNegative05	43	208	166	Negative	83.72	ASXD01000001.1	2885430	2885472
M00618_19_000000000NegativeA31YG_1_1107_7340_12838	251nt	1.2eNegative07	57	251	195	Negative	82.46	ASXD01000001.1	430602	430658
M00618_19_000000000NegativeA31YG_1_1107_18033_12848	251nt	9.4eNegative16	194	220	27	Negative	73.71	ASXD01000001.1	1096412	1096605
M00618_19_000000000NegativeA31YG_1_1107_22765_13044	102nt	2.0eNegative10	58	37	94	Positive	84.48	ASXD01000001.1	899508	899565
M00618_19_000000000NegativeA31YG_1_1107_22765_13044	102nt	8.6eNegative06	47	39	85	Positive	82.98	ASXD01000001.1	2758150	2758196
M00618_19_000000000NegativeA31YG_1_1107_12666_13062	248nt	1.5eNegative10	65	113	177	Positive	83.08	ASXD01000001.1	358083	358147
M00618_19_000000000NegativeA31YG_1_1107_19836_13257	174nt	7.4eNegative23	77	56	132	Positive	89.61	ASXD01000001.1	1092988	1093064
M00618_19_000000000NegativeA31YG_1_1107_19836_13257	174nt	2.9eNegative07	56	70	125	Positive	82.14	ASXD01000001.1	1093447	1093502
M00618_19_000000000NegativeA31YG_1_1107_19836_13257	174nt	2.9eNegative07	56	70	125	Positive	82.14	ASXD01000001.1	2645181	2645236
M00618_19_000000000NegativeA31YG_1_1107_19836_13257	174nt	1.0eNegative10	74	133	60	Negative	81.08	ASXD01000001.1	1258030	1258103
M00618_19_000000000NegativeA31YG_1_1107_20572_13368	251nt	2.8eNegative12	128	169	42	Negative	75.78	ASXD01000001.1	782883	783010
M00618_19_000000000NegativeA31YG_1_1107_9320_13767	250nt	6.6eNegative17	64	230	167	Negative	89.06	ASXD01000001.1	862953	863016
M00618_19_000000000NegativeA31YG_1_1107_4546_13993	119nt	1.5eNegative04	45	48	4	Negative	84.44	ASXD01000001.1	2293732	2293774
M00618_19_000000000NegativeA31YG_1_1107_11021_14522	250nt	3.0eNegative08	67	236	170	Negative	80.60	ASXD01000001.1	2038173	2038239
M00618_19_000000000NegativeA31YG_1_1107_26359_14545	130nt	3.9eNegative09	50	130	81	Negative	86.00	ASXD01000001.1	1444503	1444552
M00618_19_000000000NegativeA31YG_1_1107_6982_14736	168nt	9.8eNegative37	155	8	162	Positive	83.23	ASXD01000001.1	1812099	1812253
M00618_19_000000000NegativeA31YG_1_1107_15762_14801	236nt	1.4eNegative10	128	91	218	Positive	75.00	ASXD01000001.1	726288	726415
M00618_19_000000000NegativeA31YG_1_1107_5640_14952	225nt	1.3eNegative10	56	147	92	Negative	85.71	ASXD01000001.1	725222	725277
M00618_19_000000000NegativeA31YG_1_1107_20646_15010	251nt	2.5eNegative16	78	81	4	Negative	84.62	ASXD01000001.1	2203256	2203333
M00618_19_000000000NegativeA31YG_1_1107_26901_15163	247nt	4.0eNegative63	247	1	247	Positive	83.81	ASXD01000001.1	1643019	1643264
M00618_19_000000000NegativeA31YG_1_1107_4437_15467	251nt	3.1eNegative08	70	59	128	Positive	80.00	ASXD01000001.1	2422802	2422871
M00618_19_000000000NegativeA31YG_1_1107_27774_15505	248nt	5.0eNegative14	83	19	101	Positive	81.93	ASXD01000001.1	1287661	1287743
M00618_19_000000000NegativeA31YG_1_1107_5736_15568	251nt	4.6eNegative85	251	251	1	Negative	88.05	ASXD01000001.1	1032650	1032900
M00618_19_000000000NegativeA31YG_1_1107_13787_15817	248nt	2.1eNegative09	45	248	204	Negative	88.89	ASXD01000001.1	2276200	2276244
M00618_19_000000000NegativeA31YG_1_1107_17107_16083	251nt	2.8eNegative12	116	93	208	Positive	76.72	ASXD01000001.1	1645159	1645274
M00618_19_000000000NegativeA31YG_1_1107_3756_16091	251nt	9.4eNegative16	86	12	97	Positive	82.56	ASXD01000001.1	2980830	2980915
M00618_19_000000000NegativeA31YG_1_1107_9496_16129	251nt	2.9eNegative23	138	147	10	Negative	79.71	ASXD01000001.1	652126	652263
M00618_19_000000000NegativeA31YG_1_1107_10895_16308	157nt	6.6eNegative23	98	2	99	Positive	84.69	ASXD01000001.1	1994901	1994998
M00618_19_000000000NegativeA31YG_1_1107_4379_16491	250nt	2.5eNegative42	208	210	3	Negative	81.82	ASXD01000001.1	2812123	2812330
M00618_19_000000000NegativeA31YG_1_1107_20703_16616	251nt	3.2eNegative19	215	236	22	Negative	73.95	ASXD01000001.1	848133	848347
M00618_19_000000000NegativeA31YG_1_1107_27763_16695	251nt	1.1eNegative48	173	76	248	Positive	85.55	ASXD01000001.1	2771885	2772057
M00618_19_000000000NegativeA31YG_1_1107_22370_17023	250nt	8.0eNegative09	107	41	147	Positive	75.70	ASXD01000001.1	1038847	1038953
M00618_19_000000000NegativeA31YG_1_1107_11518_17243	183nt	2.0eNegative12	50	81	130	Positive	90.00	ASXD01000001.1	2917808	2917857
M00618_19_000000000NegativeA31YG_1_1107_11518_17243	183nt	1.7eNegative05	56	136	81	Negative	80.36	ASXD01000001.1	1093345	1093400
M00618_19_000000000NegativeA31YG_1_1107_17475_17528	131nt	3.9eNegative09	41	119	79	Negative	90.24	ASXD01000001.1	847884	847924
M00618_19_000000000NegativeA31YG_1_1107_15317_18203	250nt	2.5eNegative16	57	71	127	Positive	91.23	ASXD01000001.1	757243	757299
M00618_19_000000000NegativeA31YG_1_1107_17742_18329	216nt	5.3eNegative06	51	7	57	Positive	82.35	ASXD01000001.1	2644923	2644973
M00618_19_000000000NegativeA31YG_1_1107_17742_18329	216nt	5.3eNegative06	51	7	57	Positive	82.35	ASXD01000001.1	1093182	1093232
M00618_19_000000000NegativeA31YG_1_1107_17742_18329	216nt	6.2eNegative13	57	58	2	Negative	87.72	ASXD01000001.1	2917808	2917864
M00618_19_000000000NegativeA31YG_1_1107_12667_19037	203nt	7.2eNegative31	172	172	1	Negative	79.65	ASXD01000001.1	1116080	1116251
M00618_19_000000000NegativeA31YG_1_1107_19069_19596	159nt	5.7eNegative16	68	80	147	Positive	86.76	ASXD01000001.1	1093593	1093660
M00618_19_000000000NegativeA31YG_1_1107_19069_19596	159nt	1.5eNegative16	75	147	73	Negative	85.33	ASXD01000001.1	2917328	2917402
M00618_19_000000000NegativeA31YG_1_1107_7369_19923	176nt	2.1eNegative08	40	122	161	Positive	90.00	ASXD01000001.1	2645261	2645300
M00618_19_000000000NegativeA31YG_1_1107_15114_20014	157nt	2.9eNegative29	148	10	157	Positive	81.08	ASXD01000001.1	1650666	1650813
M00618_19_000000000NegativeA31YG_1_1107_8713_20072	79nt	6.3eNegative06	53	79	27	Negative	81.13	ASXD01000001.1	1591921	1591973
M00618_19_000000000NegativeA31YG_1_1107_18762_20383	241nt	4.9eNegative14	50	134	85	Negative	92.00	ASXD01000001.1	1443838	1443887
M00618_19_000000000NegativeA31YG_1_1107_11740_20748	251nt	5.7eNegative36	109	1	109	Positive	89.91	ASXD01000001.1	1320474	1320582
M00618_19_000000000NegativeA31YG_1_1107_13144_20843	154nt	5.2eNegative05	46	105	150	Positive	82.61	ASXD01000001.1	860332	860377
M00618_19_000000000NegativeA31YG_1_1107_5647_21440	100nt	8.4eNegative06	89	100	12	Negative	75.28	ASXD01000001.1	1124660	1124748
M00618_19_000000000NegativeA31YG_1_1107_17665_22021	251nt	3.6eNegative41	175	251	77	Negative	82.86	ASXD01000001.1	1631458	1631632
M00618_19_000000000NegativeA31YG_1_1107_14775_22093	178nt	1.9eNegative12	107	147	41	Negative	77.57	ASXD01000001.1	999882	999988
M00618_19_000000000NegativeA31YG_1_1107_21903_22110	251nt	1.2eNegative18	130	122	251	Positive	78.46	ASXD01000001.1	1115232	1115361
M00618_19_000000000NegativeA31YG_1_1107_12232_22251	109nt	4.1eNegative12	79	6	84	Positive	81.01	ASXD01000001.1	849504	849582
M00618_19_000000000NegativeA31YG_1_1107_18427_22598	251nt	1.3eNegative29	116	134	249	Positive	85.34	ASXD01000001.1	295673	295788
M00618_19_000000000NegativeA31YG_1_1107_25203_22659	212nt	3.6eNegative07	137	143	7	Negative	72.99	ASXD01000001.1	2778757	2778893
M00618_19_000000000NegativeA31YG_1_1107_17054_22928	171nt	4.3eNegative17	70	150	81	Negative	87.14	ASXD01000001.1	2917808	2917877
M00618_19_000000000NegativeA31YG_1_1107_7784_23350	251nt	4.6eNegative18	51	15	65	Positive	96.08	ASXD01000001.1	1093452	1093502
M00618_19_000000000NegativeA31YG_1_1107_7784_23350	251nt	4.6eNegative18	51	15	65	Positive	96.08	ASXD01000001.1	2645186	2645236
M00618_19_000000000NegativeA31YG_1_1107_7733_23475	149nt	8.4eNegative11	137	4	140	Positive	74.45	ASXD01000001.1	774074	774210
M00618_19_000000000NegativeA31YG_1_1107_9819_24099	251nt	7.3eNegative13	81	3	83	Positive	81.48	ASXD01000001.1	864762	864842
M00618_19_000000000NegativeA31YG_1_1107_22599_24154	251nt	1.2eNegative07	84	90	173	Positive	77.38	ASXD01000001.1	1882080	1882163
M00618_19_000000000NegativeA31YG_1_1107_22599_24154	251nt	6.2eNegative06	45	169	125	Negative	84.44	ASXD01000001.1	2312577	2312621
M00618_19_000000000NegativeA31YG_1_1107_18547_24155	228nt	3.2eNegative15	73	147	75	Negative	84.93	ASXD01000001.1	1258031	1258103
M00618_19_000000000NegativeA31YG_1_1107_17077_24352	251nt	7.7eNegative24	70	1	70	Positive	92.86	ASXD01000001.1	633454	633523
M00618_19_000000000NegativeA31YG_1_1107_21180_24704	197nt	3.6eNegative18	63	15	77	Positive	90.48	ASXD01000001.1	45290	45352
M00618_19_000000000NegativeA31YG_1_1107_21255_25517	195nt	7.2eNegative16	62	108	47	Negative	88.71	ASXD01000001.1	899512	899573
M00618_19_000000000NegativeA31YG_1_1107_20488_26636	249nt	2.7eNegative120	249	249	1	Negative	96.39	ASXD01000001.1	1117368	1117616
M00618_19_000000000NegativeA31YG_1_1107_19672_26721	249nt	2.1eNegative09	54	73	126	Positive	85.19	ASXD01000001.1	1531237	1531290
M00618_19_000000000NegativeA31YG_1_1107_8908_26860	251nt	2.1eNegative09	48	126	173	Positive	87.50	ASXD01000001.1	3014305	3014352
M00618_19_000000000NegativeA31YG_1_1107_17494_27676	234nt	6.1eNegative17	121	103	223	Positive	78.51	ASXD01000001.1	2520409	2520529
M00618_19_000000000NegativeA31YG_1_1107_16472_27815	251nt	5.6eNegative10	73	191	119	Negative	80.82	ASXD01000001.1	1800959	1801031
M00618_19_000000000NegativeA31YG_1_1108_12625_2549	213nt	7.9eNegative16	56	4	59	Positive	91.07	ASXD01000001.1	2644918	2644973
M00618_19_000000000NegativeA31YG_1_1108_12625_2549	213nt	7.9eNegative16	56	4	59	Positive	91.07	ASXD01000001.1	1093177	1093232
M00618_19_000000000NegativeA31YG_1_1108_16805_3359	110nt	2.5eNegative06	51	101	51	Negative	82.35	ASXD01000001.1	829896	829946
M00618_19_000000000NegativeA31YG_1_1108_16979_3649	234nt	2.0eNegative09	120	103	222	Positive	75.00	ASXD01000001.1	847461	847580
